2023-07-21 06:56:39,654-INFO-Exception : n9ZnfBHhdnt11vZ - ORA-06550: line 1, column 7:
PLS-00221: 'SLT_CUST_FEATURE_UPD_API' is not a procedure or is undefined
ORA-06550: line 1, column 7:
2023-09-13 08:47:27,372-INFO-Cursor conn : uVwMbt47P2EAYEx @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:27,376-INFO-Revenue : uVwMbt47P2EAYEx @2 No Data Found for this BB Number
2023-09-13 08:47:27,473-INFO-DB conn : a5SZW0KOoeDM72R - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:27,474-INFO-Cursor conn : a5SZW0KOoeDM72R @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:27,477-INFO-Revenue : a5SZW0KOoeDM72R @2 No Data Found for this BB Number
2023-09-13 08:47:27,586-INFO-DB conn : M1d7BVpcRsMkrCl - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:27,587-INFO-Cursor conn : M1d7BVpcRsMkrCl @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:27,638-INFO-Revenue : M1d7BVpcRsMkrCl @2 No Data Found for this BB Number
2023-09-13 08:47:27,741-INFO-DB conn : 7TJOPTSBwL8eH2R - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:27,742-INFO-Cursor conn : 7TJOPTSBwL8eH2R @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:27,746-INFO-Revenue : 7TJOPTSBwL8eH2R @2 No Data Found for this BB Number
2023-09-13 08:47:27,845-INFO-DB conn : GdrQBAxH6zd064J - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:27,845-INFO-Cursor conn : GdrQBAxH6zd064J @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:27,872-INFO-Revenue : GdrQBAxH6zd064J @2 Service feature value 'N' updated Scucessfully for this BB Number
2023-09-13 08:47:27,981-INFO-DB conn : zxFns7Xq6VXXT9B - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:27,981-INFO-Cursor conn : zxFns7Xq6VXXT9B @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:27,995-INFO-Revenue : zxFns7Xq6VXXT9B @2 No Data Found for this BB Number
2023-09-13 08:47:28,101-INFO-DB conn : ETB8GQpqiSXo2VJ - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:28,101-INFO-Cursor conn : ETB8GQpqiSXo2VJ @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:28,111-INFO-Revenue : ETB8GQpqiSXo2VJ @2 No Data Found for this BB Number
2023-09-13 08:47:28,204-INFO-DB conn : lOY3wI6PbtYo0rJ - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:28,204-INFO-Cursor conn : lOY3wI6PbtYo0rJ @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:28,209-INFO-Revenue : lOY3wI6PbtYo0rJ @2 No Data Found for this BB Number
2023-09-13 08:47:28,314-INFO-DB conn : IXv18aWEXAdza8N - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:28,314-INFO-Cursor conn : IXv18aWEXAdza8N @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:28,318-INFO-Revenue : IXv18aWEXAdza8N @2 No Data Found for this BB Number
2023-09-13 08:47:28,434-INFO-DB conn : EwmIIPJIHLB3LsK - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:28,434-INFO-Cursor conn : EwmIIPJIHLB3LsK @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:28,436-INFO-Revenue : EwmIIPJIHLB3LsK @2 No Data Found for this BB Number
2023-09-13 08:47:28,534-INFO-DB conn : U6sestpJ1pgZJJa - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:28,535-INFO-Cursor conn : U6sestpJ1pgZJJa @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:28,543-INFO-Revenue : U6sestpJ1pgZJJa @2 No Data Found for this BB Number
2023-09-13 08:47:28,645-INFO-DB conn : yZTFY6ALsWd7So8 - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:28,645-INFO-Cursor conn : yZTFY6ALsWd7So8 @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:28,651-INFO-Revenue : yZTFY6ALsWd7So8 @2 No Data Found for this BB Number
2023-09-13 08:47:28,748-INFO-DB conn : oytzq5x5wSz3tiw - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:28,748-INFO-Cursor conn : oytzq5x5wSz3tiw @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:28,753-INFO-Revenue : oytzq5x5wSz3tiw @2 No Data Found for this BB Number
2023-09-13 08:47:28,851-INFO-DB conn : 5on4BF7eOPlWjZn - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:28,851-INFO-Cursor conn : 5on4BF7eOPlWjZn @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:28,855-INFO-Revenue : 5on4BF7eOPlWjZn @2 No Data Found for this BB Number
2023-09-13 08:47:28,981-INFO-DB conn : YV6RkZH3EQSgiFX - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:28,981-INFO-Cursor conn : YV6RkZH3EQSgiFX @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:28,986-INFO-Revenue : YV6RkZH3EQSgiFX @2 No Data Found for this BB Number
2023-09-13 08:47:29,072-INFO-DB conn : u9bDBxA5KILwCFk - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:29,073-INFO-Cursor conn : u9bDBxA5KILwCFk @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:29,076-INFO-Revenue : u9bDBxA5KILwCFk @2 No Data Found for this BB Number
2023-09-13 08:47:29,167-INFO-DB conn : t8ugYxVbyONL525 - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:29,167-INFO-Cursor conn : t8ugYxVbyONL525 @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:29,171-INFO-Revenue : t8ugYxVbyONL525 @2 No Data Found for this BB Number
2023-09-13 08:47:29,259-INFO-DB conn : I7Hk1wAbNYdQFar - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:29,259-INFO-Cursor conn : I7Hk1wAbNYdQFar @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:29,264-INFO-Revenue : I7Hk1wAbNYdQFar @2 No Data Found for this BB Number
2023-09-13 08:47:29,362-INFO-DB conn : yhNEFtKUDwgIz2Z - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:29,363-INFO-Cursor conn : yhNEFtKUDwgIz2Z @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:29,365-INFO-Revenue : yhNEFtKUDwgIz2Z @2 No Data Found for this BB Number
2023-09-13 08:47:29,462-INFO-DB conn : zDHZwmPeyH6oCPp - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:29,462-INFO-Cursor conn : zDHZwmPeyH6oCPp @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:29,469-INFO-Revenue : zDHZwmPeyH6oCPp @2 No Data Found for this BB Number
2023-09-13 08:47:29,610-INFO-DB conn : zsbrsiVZye14IFN - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:29,610-INFO-Cursor conn : zsbrsiVZye14IFN @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:29,614-INFO-Revenue : zsbrsiVZye14IFN @2 No Data Found for this BB Number
2023-09-13 08:47:29,722-INFO-DB conn : DofM8y12XjZBWta - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:29,722-INFO-Cursor conn : DofM8y12XjZBWta @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:29,726-INFO-Revenue : DofM8y12XjZBWta @2 No Data Found for this BB Number
2023-09-13 08:47:29,837-INFO-DB conn : eBm0zoP36U7YObw - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:29,838-INFO-Cursor conn : eBm0zoP36U7YObw @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:29,852-INFO-Revenue : eBm0zoP36U7YObw @2 No Data Found for this BB Number
2023-09-13 08:47:29,978-INFO-DB conn : Ikk8kT9eDUUitoz - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:29,978-INFO-Cursor conn : Ikk8kT9eDUUitoz @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:29,982-INFO-Revenue : Ikk8kT9eDUUitoz @2 No Data Found for this BB Number
2023-09-13 08:47:30,075-INFO-DB conn : l3go7TmKzPFjCCG - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:30,075-INFO-Cursor conn : l3go7TmKzPFjCCG @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:30,079-INFO-Revenue : l3go7TmKzPFjCCG @2 No Data Found for this BB Number
2023-09-13 08:47:30,177-INFO-DB conn : pHiO19Wzl1zZU1e - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:30,178-INFO-Cursor conn : pHiO19Wzl1zZU1e @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:30,182-INFO-Revenue : pHiO19Wzl1zZU1e @2 No Data Found for this BB Number
2023-09-13 08:47:30,295-INFO-DB conn : dYiTgCfkZ36YraK - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:30,296-INFO-Cursor conn : dYiTgCfkZ36YraK @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:30,304-INFO-Revenue : dYiTgCfkZ36YraK @2 No Data Found for this BB Number
2023-09-13 08:47:30,441-INFO-DB conn : zb1Iku76IMQAZS5 - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:30,442-INFO-Cursor conn : zb1Iku76IMQAZS5 @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:30,446-INFO-Revenue : zb1Iku76IMQAZS5 @2 No Data Found for this BB Number
2023-09-13 08:47:30,552-INFO-DB conn : VpvNX0tqhpLTM23 - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:30,552-INFO-Cursor conn : VpvNX0tqhpLTM23 @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:30,563-INFO-Revenue : VpvNX0tqhpLTM23 @2 No Data Found for this BB Number
2023-09-13 08:47:30,651-INFO-DB conn : cYV3fVz5vcxrOdT - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:30,652-INFO-Cursor conn : cYV3fVz5vcxrOdT @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:30,656-INFO-Revenue : cYV3fVz5vcxrOdT @2 No Data Found for this BB Number
2023-09-13 08:47:30,762-INFO-DB conn : euUzUC3j2ihe7Wo - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:30,762-INFO-Cursor conn : euUzUC3j2ihe7Wo @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:30,765-INFO-Revenue : euUzUC3j2ihe7Wo @2 No Data Found for this BB Number
2023-09-13 08:47:30,868-INFO-DB conn : 0msXNf08Vz0W0h0 - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:30,868-INFO-Cursor conn : 0msXNf08Vz0W0h0 @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:30,875-INFO-Revenue : 0msXNf08Vz0W0h0 @2 No Data Found for this BB Number
2023-09-13 08:47:30,980-INFO-DB conn : FeRKgZZw0QFgyKp - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:30,980-INFO-Cursor conn : FeRKgZZw0QFgyKp @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:30,984-INFO-Revenue : FeRKgZZw0QFgyKp @2 No Data Found for this BB Number
2023-09-13 08:47:31,071-INFO-DB conn : U5w3miWwi6RCwit - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:31,072-INFO-Cursor conn : U5w3miWwi6RCwit @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:31,076-INFO-Revenue : U5w3miWwi6RCwit @2 No Data Found for this BB Number
2023-09-13 08:47:31,163-INFO-DB conn : l3Vqz7ivd8tJtnl - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:31,164-INFO-Cursor conn : l3Vqz7ivd8tJtnl @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:31,171-INFO-Revenue : l3Vqz7ivd8tJtnl @2 No Data Found for this BB Number
2023-09-13 08:47:31,274-INFO-DB conn : u2YSCCMAQjOJ4eW - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:31,274-INFO-Cursor conn : u2YSCCMAQjOJ4eW @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:31,283-INFO-Revenue : u2YSCCMAQjOJ4eW @2 No Data Found for this BB Number
2023-09-13 08:47:31,373-INFO-DB conn : lxqvFPkwqTjqnJ6 - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:31,373-INFO-Cursor conn : lxqvFPkwqTjqnJ6 @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:31,388-INFO-Revenue : lxqvFPkwqTjqnJ6 @2 No Data Found for this BB Number
2023-09-13 08:47:31,479-INFO-DB conn : Jtqc0Y1RfWlRNA4 - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:31,479-INFO-Cursor conn : Jtqc0Y1RfWlRNA4 @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:31,483-INFO-Revenue : Jtqc0Y1RfWlRNA4 @2 No Data Found for this BB Number
2023-09-13 08:47:31,578-INFO-DB conn : PEw0BRhEviPa1Mq - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
2023-09-13 08:47:31,578-INFO-Cursor conn : PEw0BRhEviPa1Mq @1 <cx_Oracle.Cursor on <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>>
2023-09-13 08:47:31,592-INFO-Revenue : PEw0BRhEviPa1Mq @2 No Data Found for this BB Number
2023-09-13 08:47:31,697-INFO-DB conn : QjuFFCJSebv0Hpj - <cx_Oracle.Connection to CLTY_API@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=172.25.1.172)(PORT=1521))(CONNECT_DATA=(SERVICE_NAME=clty)))>
